"","concept_id","concept_code","concept_name","domain","vocabulary","is_standard","include_descendants"
"2495","37396338","716108004","Fryns macrocephaly","Condition","SNOMED","S",NA
"2496","37204179","782680004","Gangliocytoma of central nervous system","Condition","SNOMED","S",NA
"2497","37019038","87191000119100","Ganglioglioma","Condition","SNOMED","S",NA
"2498","37016149","116381000119105","Ganglioneuroblastoma","Condition","SNOMED","S",NA
"2499","37116899","733926004","Ganglioneuroblastoma of central nervous system","Condition","SNOMED","S",NA
"2500","37016148","116371000119107","Ganglioneuroma","Condition","SNOMED","S",NA
"2501","36716878","723103002","Gastric ulcer caused by alcohol","Condition","SNOMED","S",NA
"2502","36716875","723099007","Gastric ulcer caused by bacterium","Condition","SNOMED","S",NA
"2503","36716880","723105009","Gastric ulcer caused by chemical","Condition","SNOMED","S",NA
"2504","37017373","713638002","Gastric ulcer caused by drug","Condition","SNOMED","S",NA
"2505","36717606","723101000","Gastric ulcer caused by fungus","Condition","SNOMED","S",NA
"2506","37110306","724519008","Gastric ulcer caused by Helicobacter pylori and non-steroidal anti-inflammatory agent","Condition","SNOMED","S",NA
"2507","36716879","723104008","Gastric ulcer caused by ionizing radiation","Condition","SNOMED","S",NA
"2508","36716876","723100004","Gastric ulcer caused by virus","Condition","SNOMED","S",NA
"2509","36716877","723102007","Gastric ulcer due to parasitic infection","Condition","SNOMED","S",NA
"2510","36713527","717891008","Gastric ulcer due to Zollinger-Ellison syndrome","Condition","SNOMED","S",NA
"2511","36684448","97801000119102","Gastritis with upper gastrointestinal hemorrhage","Condition","SNOMED","S",NA
"2512","37017261","713505000","Gastrointestinal malabsorption syndrome co-occurrent with human immunodeficiency virus infection","Condition","SNOMED","S",NA
"2513","37017430","713704004","Gastroparesis due to diabetes mellitus","Condition","SNOMED","S",NA
"2514","37017429","713702000","Gastroparesis due to type 1 diabetes mellitus","Condition","SNOMED","S",NA
"2515","37018728","713703005","Gastroparesis due to type 2 diabetes mellitus","Condition","SNOMED","S",NA
"2516","37395981","715629001","Generalized epilepsy and paroxysmal dyskinesia syndrome","Condition","SNOMED","S",NA
"2517","37311852","816202006","Genital melanocytic nevus","Condition","SNOMED","S",NA
"2518","37017324","713577007","Germ cell tumor of testis","Condition","SNOMED","S",NA
"2519","37018765","40801000119106","Gestational diabetes mellitus complicating pregnancy","Condition","SNOMED","S",NA
"2520","37396524","716362006","Gingival disease co-occurrent with diabetes mellitus","Condition","SNOMED","S",NA
"2521","37016197","147131000119101","Glioblastoma multiforme of central nervous system","Condition","SNOMED","S",NA
"2522","37110539","724807008","Glioma of central nervous system","Condition","SNOMED","S",NA
"2523","37204210","782722002","Global developmental delay, lung cysts, overgrowth, Wilms tumor syndrome","Condition","SNOMED","S",NA
"2524","37397763","89681000119101","Glomerulonephritis co-occurrent and due to scleroderma","Condition","SNOMED","S",NA
"2525","36716652","722762005","GM3 synthase deficiency","Condition","SNOMED","S",NA
"2526","36716443","722451006","Gomez Lopez Hernandez syndrome","Condition","SNOMED","S",NA
"2527","36684447","90831000119105","Grade 4 malignant glioma of brain","Condition","SNOMED","S",NA
"2528","36676898","774204006","Growth retardation, mild developmental delay, chronic hepatitis syndrome","Condition","SNOMED","S",NA
"2529","37109222","2421000119107","Hallucinations co-occurrent and due to late onset dementia","Condition","SNOMED","S",NA
"2530","37017093","713298006","Heart disease co-occurrent with human immunodeficiency virus infection","Condition","SNOMED","S",NA
"2531","37311948","788950000","Heart failure with mid range ejection fraction","Condition","SNOMED","S",NA
"2532","36715370","721010003","Heart-hand syndrome type 2","Condition","SNOMED","S",NA
"2533","36717434","721013001","Heart-hand syndrome type 3","Condition","SNOMED","S",NA
"2534","37017209","713444005","Hemophagocytic syndrome co-occurrent with human immunodeficiency virus infection","Condition","SNOMED","S",NA
"2535","37399017","716864001","Hemorrhagic fever with renal syndrome","Condition","SNOMED","S",NA
"2536","36716445","722453009","Hennekam Beemer syndrome","Condition","SNOMED","S",NA
"2537","37397555","718220008","Hereditary breast and ovarian cancer syndrome","Condition","SNOMED","S",NA
"2538","37396995","717003001","Hereditary cavernous hemangioma of brain","Condition","SNOMED","S",NA
"2539","37119072","724357007","Hereditary cerebral hemorrhage with amyloidosis","Condition","SNOMED","S",NA
"2540","37116668","733469003","Hereditary congenital hypomelanotic and hypermelanotic cutaneous macules, growth retardation, intellectual disability syndrome","Condition","SNOMED","S",NA
"2541","37396884","716859000","Hereditary diffuse carcinoma of stomach","Condition","SNOMED","S",NA
"2542","36675042","771306007","Hereditary fibrosing poikiloderma, tendon contractures, myopathy, pulmonary fibrosis syndrome","Condition","SNOMED","S",NA
"2543","37396826","716774008","Hereditary keratoacanthoma","Condition","SNOMED","S",NA
"2544","37396883","716857003","Hereditary pheochromocytoma and paraganglioma","Condition","SNOMED","S",NA
"2545","37204522","783198006","Hereditary sensory and autonomic neuropathy due to TECPR2 mutation","Condition","SNOMED","S",NA
"2546","36717042","717827000","Hereditary sensory and autonomic neuropathy with spastic paraplegia","Condition","SNOMED","S",NA
"2547","36674976","771080008","Hereditary site-specific ovarian cancer syndrome","Condition","SNOMED","S",NA
"2548","36684449","100721000119109","High grade astrocytoma of brain","Condition","SNOMED","S",NA
"2549","37018878","134781000119106","High risk pregnancy due to recurrent pregnancy loss","Condition","SNOMED","S",NA
"2550","36676729","773775004","High-grade neuroendocrine carcinoma of cervix uteri","Condition","SNOMED","S",NA
"2551","36676728","773774000","High-grade neuroendocrine carcinoma of corpus uteri","Condition","SNOMED","S",NA
"2552","37204831","783737007","Hirschsprung disease, ganglioneuroblastoma syndrome","Condition","SNOMED","S",NA
"2553","36716186","722103009","Hormone sensitive prostate cancer","Condition","SNOMED","S",NA
"2554","36715476","721166000","Human immunodeficiency virus complicating pregnancy childbirth and the puerperium","Condition","SNOMED","S",NA
"2555","36687122","15928141000119107","Human immunodeficiency virus infection with cognitive impairment","Condition","SNOMED","S",NA
"2556","37017445","713721008","Hydrothorax as complication of peritoneal dialysis","Condition","SNOMED","S",NA
"2557","37206121","785726009","Hyperekplexia epilepsy syndrome","Condition","SNOMED","S",NA
"2558","37311673","822995009","Hyperglycemia due to diabetes mellitus","Condition","SNOMED","S",NA
"2559","37016348","367991000119101","Hyperglycemia due to type 1 diabetes mellitus","Condition","SNOMED","S",NA
"2560","37016349","368051000119109","Hyperglycemia due to type 2 diabetes mellitus","Condition","SNOMED","S",NA
"2561","37016355","368601000119102","Hyperosmolar coma due to secondary diabetes mellitus","Condition","SNOMED","S",NA
"2562","37109305","367261000119100","Hyperosmolarity due to drug induced diabetes mellitus","Condition","SNOMED","S",NA
"2563","36679002","776416004","Hyperuricemia, pulmonary hypertension, renal failure, alkalosis syndrome","Condition","SNOMED","S",NA
"2564","36714116","719216001","Hypoglycemic coma due to type 2 diabetes mellitus","Condition","SNOMED","S",NA
"2565","37395921","715534008","ICCA syndrome","Condition","SNOMED","S",NA
"2566","37116399","733097003","Ichthyosis, intellectual disability, dwarfism, renal impairment syndrome","Condition","SNOMED","S",NA
"2567","37110292","724500003","Idiopathic chronic eosinophilic pneumonia","Condition","SNOMED","S",NA
"2568","37396157","715864007","Idiopathic copper associated cirrhosis of liver","Condition","SNOMED","S",NA
"2569","37395937","715560009","Idiopathic neonatal atrial flutter","Condition","SNOMED","S",NA
"2570","36716711","722867009","Idiopathic portal hypertension","Condition","SNOMED","S",NA
"2571","37109917","723866006","Idiopathic ventricular fibrillation not Brugada type","Condition","SNOMED","S",NA
"2572","37018063","714464009","Immune reconstitution inflammatory syndrome caused by human immunodeficiency virus infection","Condition","SNOMED","S",NA
"2573","37018614","83191000119105","Incidentaloma of thyroid gland","Condition","SNOMED","S",NA
"2574","36715591","721313009","Indeterminate dendritic cell neoplasm","Condition","SNOMED","S",NA
"2575","37204696","783565007","Indolent T-cell lymphoproliferative disorder of gastrointestinal tract","Condition","SNOMED","S",NA
"2576","37110163","724274009","Infant epilepsy with migrant focal crisis","Condition","SNOMED","S",NA
"2577","36674269","771223000","Infantile epileptic dyskinetic encephalopathy","Condition","SNOMED","S",NA
"2578","36674719","770438007","Infantile spasm and broad thumb syndrome","Condition","SNOMED","S",NA
"2579","36676518","773421009","Infantile-onset mesial temporal lobe epilepsy with severe cognitive regression","Condition","SNOMED","S",NA
"2580","36674252","771119002","Infection caused by Coccidia co-occurrent with acquired immunodeficiency syndrome","Condition","SNOMED","S",NA
"2581","37017550","713845004","Infection caused by Cryptosporidium co-occurrent with human immunodeficiency virus infection","Condition","SNOMED","S",NA
"2582","37017446","713722001","Infection caused by Cytomegalovirus co-occurrent with human immunodeficiency virus infection","Condition","SNOMED","S",NA
"2583","37017454","713730000","Infection caused by herpes simplex virus co-occurrent with human immunodeficiency virus infection","Condition","SNOMED","S",NA
"2584","37017457","713733003","Infection caused by herpes zoster virus co-occurrent with human immunodeficiency virus infection","Condition","SNOMED","S",NA
"2585","36674254","771127006","Infection caused by Isospora co-occurrent with acquired immunodeficiency syndrome","Condition","SNOMED","S",NA
"2586","37017295","713545009","Infection caused by Nocardia co-occurrent with human immunodeficiency virus infection","Condition","SNOMED","S",NA
"2587","37017248","713490002","Infection caused by Pneumocystis co-occurrent with human immunodeficiency virus infection","Condition","SNOMED","S",NA
"2588","37019042","713342008","Infection caused by Salmonella co-occurrent with human immunodeficiency virus infection","Condition","SNOMED","S",NA
"2589","37017124","713339002","Infection caused by Strongyloides co-occurrent with human immunodeficiency virus infection","Condition","SNOMED","S",NA
"2590","36674253","771126002","Infection caused by Toxoplasma gondii co-occurrent with acquired immunodeficiency syndrome","Condition","SNOMED","S",NA
"2591","37109916","723865005","Infection causing myoendocarditis","Condition","SNOMED","S",NA
"2592","37109915","723864009","Infection causing subacute endocarditis","Condition","SNOMED","S",NA
"2593","37017318","713570009","Infectious gastroenteritis co-occurrent with human immunodeficiency virus infection","Condition","SNOMED","S",NA
"2594","36716778","722958008","Infectious mononucleosis-like post-transplant lymphoproliferative disorder","Condition","SNOMED","S",NA
"2595","37017284","713532005","Infective arthritis co-occurrent with human immunodeficiency virus infection","Condition","SNOMED","S",NA
"2596","37311236","823017009","Infiltrating duct carcinoma of prostate","Condition","SNOMED","S",NA
"2597","37208322","1080091000119100","Infiltrating ductal carcinoma of axillary tail of left female breast","Condition","SNOMED","S",NA
"2598","37208326","1080171000119100","Infiltrating ductal carcinoma of axillary tail of right female breast","Condition","SNOMED","S",NA
"2599","36717260","1080111000119108","Infiltrating ductal carcinoma of central portion of left female breast","Condition","SNOMED","S",NA
"2600","36712721","1080191000119104","Infiltrating ductal carcinoma of central portion of right female breast","Condition","SNOMED","S",NA
"2601","37208324","1080121000119101","Infiltrating ductal carcinoma of lower inner quadrant of left female breast","Condition","SNOMED","S",NA
"2602","37208328","1080201000119101","Infiltrating ductal carcinoma of lower inner quadrant of right female breast","Condition","SNOMED","S",NA
"2603","37208325","1080131000119103","Infiltrating ductal carcinoma of lower outer quadrant of left female breast","Condition","SNOMED","S",NA
"2604","37208329","1080211000119103","Infiltrating ductal carcinoma of lower outer quadrant of right female breast","Condition","SNOMED","S",NA
"2605","36712719","1080151000119109","Infiltrating ductal carcinoma of upper inner quadrant of left female breast","Condition","SNOMED","S",NA
"2606","36712722","1080231000119108","Infiltrating ductal carcinoma of upper inner quadrant of right female breast","Condition","SNOMED","S",NA
"2607","36712720","1080161000119106","Infiltrating ductal carcinoma of upper outer quadrant of left female breast","Condition","SNOMED","S",NA
"2608","36712723","1080241000119104","Infiltrating ductal carcinoma of upper outer quadrant of right female breast","Condition","SNOMED","S",NA
"2609","36712724","1080261000119100","Infiltrating lobular carcinoma of left female breast","Condition","SNOMED","S",NA
"2610","36712725","1080341000119105","Infiltrating lobular carcinoma of right female breast","Condition","SNOMED","S",NA
"2611","36674274","771233008","Inflammatory myofibroblastic tumor","Condition","SNOMED","S",NA
"2612","36717463","721328009","Injury of intracranial vessel of head","Condition","SNOMED","S",NA
"2613","36717215","722454003","Intellectual disability, craniofacial dysmorphism, hypogonadism, diabetes mellitus syndrome","Condition","SNOMED","S",NA
"2614","36716446","722455002","Intellectual disability, hypoplastic corpus callosum, preauricular tag syndrome","Condition","SNOMED","S",NA
"2615","37396006","715664005","Interdigitating dendritic cell sarcoma","Condition","SNOMED","S",NA
"2616","37310241","10674991000119104","Intermittent allergic asthma","Condition","SNOMED","S",NA
"2617","36714681","720009004","Intractable diarrhea with choanal atresia and eye anomaly syndrome","Condition","SNOMED","S",NA
"2618","37109500","690771000119106","Intraductal papillary mucinous neoplasm of pancreas","Condition","SNOMED","S",NA
"2619","36712726","1080431000119107","Intraductal papilloma of left breast","Condition","SNOMED","S",NA
"2620","36712727","1080441000119103","Intraductal papilloma of right breast","Condition","SNOMED","S",NA
"2621","36717644","717882009","Intramural hemorrhage of duodenum","Condition","SNOMED","S",NA
"2622","36715487","721179009","Intramural hemorrhage of esophagus","Condition","SNOMED","S",NA
"2623","36713507","717868009","Intramural hemorrhage of stomach","Condition","SNOMED","S",NA
"2624","37017187","713419002","Intraoperative cardiorespiratory arrest","Condition","SNOMED","S",NA
"2625","37017351","713609000","Invasive carcinoma of breast","Condition","SNOMED","S",NA
"2626","37116830","733834006","Invasive carcinoma of uterine cervix co-occurrent with human immunodeficiency virus infection","Condition","SNOMED","S",NA
"2627","36683250","780821007","Invasive intraductal papillary-mucinous carcinoma of pancreas","Condition","SNOMED","S",NA
"2628","37110765","725132001","Ischemic stroke without residual deficits","Condition","SNOMED","S",NA
"2629","36717248","723123001","Ischemic vascular dementia","Condition","SNOMED","S",NA
"2630","37109594","723332005","Isodicentric chromosome 15 syndrome","Condition","SNOMED","S",NA
"2631","37017296","713546005","Isosporiasis co-occurrent with human immunodeficiency virus infection","Condition","SNOMED","S",NA
"2632","37396462","716278005","Jeavons syndrome","Condition","SNOMED","S",NA
"2633","37017911","714278008","Jejunal anastomotic hemorrhage","Condition","SNOMED","S",NA
"2634","37311926","788972003","Juvenile myelomonocytic leukemia in remission","Condition","SNOMED","S",NA
"2635","37396692","716590006","Juvenile nasopharyngeal angiofibroma","Condition","SNOMED","S",NA
"2636","37018567","72891000119103","Kaposi sarcoma of viscus","Condition","SNOMED","S",NA
"2637","36680579","778001003","KCNQ2-related epileptic encephalopathy","Condition","SNOMED","S",NA
"2638","36713024","16229371000119106","Labile systemic arterial hypertension","Condition","SNOMED","S",NA
"2639","36715829","721598002","Lactating adenoma of breast","Condition","SNOMED","S",NA
"2640","37110403","724649000","Langerhans cell sarcoma","Condition","SNOMED","S",NA
"2641","36686537","12235561000119105","Large cell carcinoma of left lung","Condition","SNOMED","S",NA
"2642","36686538","12235601000119105","Large cell carcinoma of right lung","Condition","SNOMED","S",NA
"2643","36716860","723083001","Late effects of cerebral ischemic stroke","Condition","SNOMED","S",NA
"2644","37016195","146801000119103","Leiomyoma","Condition","SNOMED","S",NA
"2645","36674730","770559003","Leiomyosarcoma of corpus uteri","Condition","SNOMED","S",NA
"2646","37396739","716651004","Leiomyosarcoma of small intestine","Condition","SNOMED","S",NA
"2647","36674973","771076003","Leptomyelolipoma","Condition","SNOMED","S",NA
"2648","37110593","724876003","Lesion of skin due to diabetes mellitus","Condition","SNOMED","S",NA
"2649","37019126","67871000119105","Leydig cell neoplasm of testis","Condition","SNOMED","S",NA
"2650","36715854","721629005","Linitis plastica of stomach","Condition","SNOMED","S",NA
"2651","37209368","15863451000119107","Lipoma of brain","Condition","SNOMED","S",NA
"2652","36684825","354431000119105","Lipoma of head","Condition","SNOMED","S",NA
"2653","36712729","1080651000119104","Lipoma of left lower limb","Condition","SNOMED","S",NA
"2654","36712728","1080641000119101","Lipoma of left upper limb","Condition","SNOMED","S",NA
"2655","36713367","685811000119100","Lipoma of limb","Condition","SNOMED","S",NA
"2656","37312091","792799000","Lipoma of nerve","Condition","SNOMED","S",NA
"2657","36717019","1080671000119108","Lipoma of right lower limb","Condition","SNOMED","S",NA
"2658","36712730","1080661000119102","Lipoma of right upper limb","Condition","SNOMED","S",NA
"2659","36716983","78501000119105","Lipoma of skin and subcutaneous tissue","Condition","SNOMED","S",NA
"2660","36713371","695751021000132104","Lipoma of stomach","Condition","SNOMED","S",NA
"2661","36713368","685821000119107","Lipoma of trunk","Condition","SNOMED","S",NA
"2662","36687135","15952981000119103","Lobular carcinoma in situ of bilateral breasts","Condition","SNOMED","S",NA
"2663","37208045","354341000119108","Lobular carcinoma in situ of left breast","Condition","SNOMED","S",NA
"2664","37208046","354471000119108","Lobular carcinoma in situ of right breast","Condition","SNOMED","S",NA
"2665","37310457","1082701000112100","Locally advanced breast cancer","Condition","SNOMED","S",NA
"2666","37396235","715971003","Long QT syndrome caused by drug","Condition","SNOMED","S",NA
"2667","37117768","733454004","Long thumb brachydactyly syndrome","Condition","SNOMED","S",NA
"2668","36684450","100731000119107","Low grade astrocytoma of brain","Condition","SNOMED","S",NA
"2669","36684446","90811000119100","Low grade malignant glioma of brain","Condition","SNOMED","S",NA
"2670","37204365","783006001","Low-grade neuroendocrine neoplasm of corpus uteri","Condition","SNOMED","S",NA
"2671","37399490","716007007","Lowry Yong syndrome","Condition","SNOMED","S",NA
"2672","37017263","713507008","Lymphadenopathy co-occurrent with human immunodeficiency virus infection","Condition","SNOMED","S",NA
"2673","37016194","145751000119104","Lymphangiomyomatosis of connective tissue","Condition","SNOMED","S",NA
"2674","36716114","721979005","Lymphedema and cerebral arteriovenous anomaly syndrome","Condition","SNOMED","S",NA
"2675","36713517","717879004","Lymphocytic duodenal ulcer","Condition","SNOMED","S",NA
"2676","37018876","133751000119102","Lymphoma of colon","Condition","SNOMED","S",NA
"2677","37204430","783089006","Macrocephaly, intellectual disability, autism syndrome","Condition","SNOMED","S",NA
"2678","36716141","722033000","Macrocephaly, short stature, paraplegia syndrome","Condition","SNOMED","S",NA
"2679","37118948","723366001","Macrostomia, preauricular tag, external ophthalmoplegia syndrome","Condition","SNOMED","S",NA
"2680","36716590","722642008","Major laceration of carotid artery","Condition","SNOMED","S",NA
"2681","36717575","722643003","Major laceration of vertebral artery","Condition","SNOMED","S",NA
"2682","37017087","713290004","Malignant ameloblastoma of mandible","Condition","SNOMED","S",NA
"2683","37111619","726653000","Malignant carcinoid tumor of bronchus","Condition","SNOMED","S",NA
"2684","37111620","726654006","Malignant carcinoid tumor of colon","Condition","SNOMED","S",NA
"2685","37017321","713574000","Malignant carcinoid tumor of kidney","Condition","SNOMED","S",NA
"2686","37018934","713573006","Malignant carcinoid tumor of rectum","Condition","SNOMED","S",NA
"2687","37111618","726652005","Malignant carcinoid tumor of thymus","Condition","SNOMED","S",NA
"2688","36716620","722688002","Malignant epithelial neoplasm","Condition","SNOMED","S",NA
"2689","37116436","733144006","Malignant epithelial neoplasm of bronchus","Condition","SNOMED","S",NA
"2690","37204489","783155007","Malignant epithelial neoplasm of salivary gland","Condition","SNOMED","S",NA
"2691","36676408","773283006","Malignant germ cell neoplasm of cervix uteri","Condition","SNOMED","S",NA
"2692","36676409","773284000","Malignant germ cell neoplasm of corpus uteri","Condition","SNOMED","S",NA
"2693","36686094","10737911000119105","Malignant germ cell neoplasm of left ovary","Condition","SNOMED","S",NA
"2694","37017089","713293002","Malignant germ cell neoplasm of mediastinum","Condition","SNOMED","S",NA
"2695","36686093","10737861000119101","Malignant germ cell neoplasm of right ovary","Condition","SNOMED","S",NA
"2696","36674833","770686005","Malignant germ cell neoplasm of vagina","Condition","SNOMED","S",NA
"2697","37017381","713646001","Malignant germ cell tumor of testis","Condition","SNOMED","S",NA
"2698","37018641","87151000119105","Malignant glioma of central nervous system","Condition","SNOMED","S",NA
"2699","37018640","87121000119102","Malignant glioma of cerebellum","Condition","SNOMED","S",NA
"2700","37018638","87091000119101","Malignant glioma of cerebrum","Condition","SNOMED","S",NA
"2701","37018884","234941000119100","Malignant glioma of eye","Condition","SNOMED","S",NA
"2702","37018639","87111000119109","Malignant glioma of hypothalamus","Condition","SNOMED","S",NA
"2703","37311080","827162007","Malignant immature teratoma of ovary","Condition","SNOMED","S",NA
"2704","37017016","713189001","Malignant insulinoma","Condition","SNOMED","S",NA
"2705","37312143","789689004","Malignant lymphomatoid granulomatosis","Condition","SNOMED","S",NA
"2706","37312142","789690008","Malignant lymphomatoid granulomatosis of lung","Condition","SNOMED","S",NA
"2707","36715853","721627007","Malignant melanoma of esophagus","Condition","SNOMED","S",NA
"2708","36712731","1080941000119109","Malignant melanoma of left choroid","Condition","SNOMED","S",NA
"2709","37204830","783736003","Malignant melanoma of mucous membrane","Condition","SNOMED","S",NA
"2710","36712732","1080981000119104","Malignant melanoma of right choroid","Condition","SNOMED","S",NA
"2711","36712733","1081021000119109","Malignant melanoma of skin of left lower limb","Condition","SNOMED","S",NA
"2712","37208039","351961000119109","Malignant melanoma of skin of right upper limb","Condition","SNOMED","S",NA
"2713","37017114","713327005","Malignant meningioma of meninges of brain","Condition","SNOMED","S",NA
"2714","37312118","789721005","Malignant middle ear paraganglioma","Condition","SNOMED","S",NA
"2715","37205067","784345005","Malignant migrating partial seizures of infancy","Condition","SNOMED","S",NA
"2716","37016662","712750007","Malignant neoplasm of chest wall","Condition","SNOMED","S",NA
"2717","36683531","781382000","Malignant neoplasm of colon and/or rectum","Condition","SNOMED","S",NA
"2718","37110033","724059003","Malignant neoplasm of lower lobe of left lung","Condition","SNOMED","S",NA
"2719","37110031","724056005","Malignant neoplasm of lower lobe of right lung","Condition","SNOMED","S",NA
"2720","37018661","96981000119102","Malignant neoplasm of rectosigmoid junction metastatic to brain","Condition","SNOMED","S",NA
"2721","37110034","724060008","Malignant neoplasm of right upper lobe of lung","Condition","SNOMED","S",NA
"2722","37110032","724058006","Malignant neoplasm of upper lobe of left lung","Condition","SNOMED","S",NA
"2723","37017320","713572001","Malignant neoplastic disease co-occurrent with human immunodeficiency virus infection","Condition","SNOMED","S",NA
"2724","37018875","133531000119104","Malignant neuroendocrine tumor","Condition","SNOMED","S",NA
"2725","37016244","21851000119103","Malignant pheochromocytoma","Condition","SNOMED","S",NA
"2726","37311919","788979007","Malignant pilonidal cyst","Condition","SNOMED","S",NA
"2727","37311849","816205008","Malignant pituitary blastoma","Condition","SNOMED","S",NA
"2728","37018672","123631000119103","Malignant poorly differentiated neuroendocrine carcinoma","Condition","SNOMED","S",NA
"2729","36684463","116871000119103","Mantle cell lymphoma of lymph nodes of multiple sites","Condition","SNOMED","S",NA
"2730","36684462","116841000119105","Marginal zone lymphoma of lymph nodes of multiple sites","Condition","SNOMED","S",NA
"2731","36684461","116691000119101","Marginal zone lymphoma of spleen","Condition","SNOMED","S",NA
"2732","37117262","726029005","McCune Albright syndrome","Condition","SNOMED","S",NA
"2733","37396186","715903004","Medulloepithelioma","Condition","SNOMED","S",NA
"2734","37311758","818967003","Medulloepithelioma of central nervous system","Condition","SNOMED","S",NA
"2735","37311851","816203001","Melanocytic nevus of lymph node","Condition","SNOMED","S",NA
"2736","37204168","782667002","Melanocytic nevus of right upper limb","Condition","SNOMED","S",NA
"2737","37397353","717968005","Melanoma and neural system tumor syndrome","Condition","SNOMED","S",NA
"2738","36716621","722689005","Melanoma in situ of conjunctiva","Condition","SNOMED","S",NA
"2739","36685061","1080911000119105","Melanoma in situ of left ear","Condition","SNOMED","S",NA
"2740","36684811","352121000119105","Melanoma in situ of right ear","Condition","SNOMED","S",NA
"2741","37309662","16703661000119105","Memory deficit due to and following cerebrovascular accident","Condition","SNOMED","S",NA
"2742","37309663","16703551000119107","Memory deficit due to and following cerebrovascular disease","Condition","SNOMED","S",NA
"2743","37309661","16703761000119102","Memory deficit due to and following ischemic cerebrovascular accident","Condition","SNOMED","S",NA
"2744","36717231","722795004","Meningeal leukemia","Condition","SNOMED","S",NA
"2745","36715957","721752000","Meningitis caused by Actinomycetales","Condition","SNOMED","S",NA
"2746","36717432","720990007","Meningitis caused by Bacillus anthracis","Condition","SNOMED","S",NA
"2747","36715937","721729004","Meningitis caused by Enterobacter","Condition","SNOMED","S",NA
"2748","36715953","721748000","Meningitis caused by Enterococcus","Condition","SNOMED","S",NA
"2749","36715972","721769003","Meningitis caused by Epstein-Barr virus","Condition","SNOMED","S",NA
"2750","36715533","721241005","Meningitis caused by gram-negative aerobic bacillus","Condition","SNOMED","S",NA
"2751","36715532","721240006","Meningitis caused by gram-negative aerobic coccus","Condition","SNOMED","S",NA
"2752","37017363","713624009","Meningitis caused by Histoplasma capsulatum","Condition","SNOMED","S",NA
"2753","37017364","713625005","Meningitis caused by Histoplasma duboisii","Condition","SNOMED","S",NA
"2754","37018724","713626006","Meningitis caused by Histoplasmosis","Condition","SNOMED","S",NA
"2755","36715973","721770002","Meningitis caused by Human cytomegalovirus 5","Condition","SNOMED","S",NA
"2756","36716517","722548001","Meningitis caused by Human enterovirus 70","Condition","SNOMED","S",NA
"2757","36716516","722547006","Meningitis caused by Human enterovirus 71","Condition","SNOMED","S",NA
"2758","36715968","721765009","Meningitis caused by Human poliovirus","Condition","SNOMED","S",NA
"2759","36715954","721749008","Meningitis caused by methicillin resistant Staphylococcus aureus","Condition","SNOMED","S",NA
"2760","36715989","721792003","Meningitis caused by Mucorales","Condition","SNOMED","S",NA
"2761","36715958","721753005","Meningitis caused by Nocardia","Condition","SNOMED","S",NA
"2762","36715535","721243008","Meningitis caused by Paramyxovirus","Condition","SNOMED","S",NA
"2763","36715534","721242003","Meningitis caused by Spirochaetes","Condition","SNOMED","S",NA
"2764","36717500","721746001","Meningitis caused by Streptococcus agalactiae","Condition","SNOMED","S",NA
"2765","36716015","721824003","Meningitis caused by Taenia solium","Condition","SNOMED","S",NA
"2766","36717501","721754004","Meningitis caused by Tropheryma whipplei","Condition","SNOMED","S",NA
"2767","36716006","721814006","Meningitis caused by Trypanosoma brucei","Condition","SNOMED","S",NA
"2768","36675194","771540008","Meningitis following central neuraxial block","Condition","SNOMED","S",NA
"2769","36716601","722658006","Meningitis following procedure","Condition","SNOMED","S",NA
"2770","36684467","133841000119105","Merkel cell carcinoma of face","Condition","SNOMED","S",NA
"2771","37016171","133881000119100","Merkel cell carcinoma of lower limb","Condition","SNOMED","S",NA
"2772","37016170","133871000119103","Merkel cell carcinoma of upper limb","Condition","SNOMED","S",NA
"2773","36674804","770643005","Mesial temporal lobe epilepsy with hippocampal sclerosis","Condition","SNOMED","S",NA
"2774","37311916","788982002","Mesothelial carcinoma of liver","Condition","SNOMED","S",NA
"2775","36684947","459381000124106","Metastatic castration-resistant prostate cancer","Condition","SNOMED","S",NA
"2776","36684950","459411000124109","Metastatic collecting duct carcinoma","Condition","SNOMED","S",NA
"2777","36684946","459371000124108","Metastatic gastroesophageal adenocarcinoma","Condition","SNOMED","S",NA
"2778","36674609","458581000124106","Metastatic HER2 positive gastroesophageal junction cancer","Condition","SNOMED","S",NA
"2779","36684948","459391000124109","Metastatic human epidermal growth factor 2 positive carcinoma of breast","Condition","SNOMED","S",NA
"2780","36716609","722671009","Metastatic malignant neoplasm of meninges","Condition","SNOMED","S",NA
"2781","36716630","722707001","Metastatic malignant neoplasm of peripheral nervous system","Condition","SNOMED","S",NA
"2782","36684857","457721000124104","Metastatic non-small cell lung cancer","Condition","SNOMED","S",NA
"2783","36684949","459401000124106","Metastatic pancreatic endocrine carcinoma","Condition","SNOMED","S",NA
"2784","36684951","459421000124101","Metastatic penile cancer","Condition","SNOMED","S",NA
"2785","36684913","458321000124102","Metastatic urothelial carcinoma","Condition","SNOMED","S",NA
"2786","36674753","770582001","Microaneurysm of left retinal artery due to diabetes mellitus","Condition","SNOMED","S",NA
"2787","36674752","770581008","Microaneurysm of right retinal artery due to diabetes mellitus","Condition","SNOMED","S",NA
"2788","37118888","723304001","Microcephaly, seizure, intellectual disability, heart disease syndrome","Condition","SNOMED","S",NA
"2789","37017580","713881001","Microsporidiosis co-occurrent with human immunodeficiency virus infection","Condition","SNOMED","S",NA
